snapshot_date,symbol,gics_sector,sector,composite_score,sector_rank,z_momentum,z_liquidity,z_risk
2025-07-31,BAYN.DE,Health Care,Health Care,0.9936507537586359,3,1.4946973971785094,-0.40435416510233935,-0.8885157423599906
2025-07-31,NUE,Materials,Materials,0.9929379263987924,2,1.7888079285211511,-0.613645791650069,-0.21191163808057778
2025-07-31,RR.L,Industrials,Industrials,0.9498127548848785,3,0.22370545890916904,4.017136308588009,-0.06081108910887594
2025-07-31,AMZN,Consumer Discretionary,Consumer Discretionary,0.8819884078678053,3,0.4245604855463233,3.074575906358659,-0.06168467634139758
2025-07-31,GOOG,Communication Services,Communication Services,0.8659596073151778,2,1.1033418814160163,0.8383739758051401,-0.18139841652270078
2025-07-31,VTR,Real Estate,Real Estate,0.8515175297203531,1,1.2110705152676084,-0.4997966175841662,-1.1241727203831062
2025-07-31,SRE,Utilities,Utilities,0.7795671351302584,1,1.0528258883198178,-0.4300231154095733,-1.1693811261014122
2025-07-31,MSFT,Information Technology,Information Technology,0.7709482756019889,2,0.676362252877274,0.5505850783955372,-1.2750695409825852
2025-07-31,AMD,Information Technology,Information Technology,0.7401605711043046,3,1.0806131997846629,0.39176619797473317,-0.06719705819280093
2025-07-31,RL,Consumer Discretionary,Consumer Discretionary,0.7172672354912977,4,0.9663093799324086,-0.47987956254113223,-1.1672876002003951
2025-07-31,ETR,Utilities,Utilities,0.7172260352995452,2,1.2061379237633485,-0.43931446125829443,-0.4070308664659751
2025-07-31,AEP,Utilities,Utilities,0.7141156832258073,3,1.044981211021384,-0.4027243557403724,-0.8383591388052568
2025-07-31,GLEN.L,Materials,Materials,0.7126453495660892,3,0.4783653189159897,2.088514057567938,-0.03961673351453876
2025-07-31,IVZ,Financials,Financials,0.6137666579638108,3,1.6048217748139781,-0.6346229645627637,1.1110090700601163
2025-07-31,INFO,Industrials,Industrials,0.5983352600521477,4,0.7131332395414283,-0.4928513778951753,-1.345127959531629
2025-07-31,AMGN,Health Care,Health Care,0.5975979468887249,4,0.8768837541767386,-0.32215461765340786,-0.6794930895668164
2025-07-31,HSBA.L,Financials,Financials,0.5642219462733761,4,-0.34665601062626217,2.8224418641592726,-1.038635899086394
2025-07-31,WELL,Real Estate,Real Estate,0.5391293169309224,2,0.8635676972794369,0.098601665570027,-0.006341827246273847
2025-07-31,BARC.L,Financials,Financials,0.48019184101638246,5,-0.20292784022914748,2.3814496888735235,-0.6282930368958312
2025-07-31,TSCO.L,Consumer Staples,Consumer Staples,0.479570949400407,2,0.4667068089302181,0.3302898151660737,-0.667444505045307
2025-07-31,ROK,Industrials,Industrials,0.4555661568953282,5,0.7981068456755357,-0.4339205779359435,-0.31743082538597767
2025-07-31,ULVR.L,Consumer Staples,Consumer Staples,0.3227161815853871,3,-0.12625385321136762,1.2629446042681964,-0.7293978632928418
2025-08-31,RY.TO,Financials,Financials,1.8211728510480953,1,2.4070377540998384,-0.46385983957867116,-2.3486108325196313
2025-08-31,HCA,Health Care,Health Care,1.6067104450208063,1,2.3626778887319304,-0.3522435388586035,-1.2977620977668436
2025-08-31,RR.L,Industrials,Industrials,1.5366622117569175,1,1.2019829867022518,4.462752055078673,0.3853899564008416
2025-08-31,MO,Consumer Staples,Consumer Staples,1.4991384385334514,1,2.257427649634835,-0.5761446550019405,-1.2995538987646913
2025-08-31,ENI.MI,Energy,Energy,1.4428622500783859,1,2.0350631043705745,-0.5069568493013965,-1.6160787865816029
2025-08-31,AZN.L,Health Care,Health Care,1.2356037026057967,2,0.5868738814196984,3.9105303567068317,-0.5068665120630569
2025-08-31,TJX,Consumer Discretionary,Consumer Discretionary,1.185329885824763,1,1.6072279582407845,-0.2877020643234095,-1.3926676187248708
2025-08-31,GLW,Information Technology,Information Technology,1.1722345684699835,1,1.8625775167494345,-0.6475277046496246,-0.9209679967512393
2025-08-31,BWA,Consumer Discretionary,Consumer Discretionary,1.1680019984010142,2,1.8929574570331886,-0.5264125961771239,-0.6875502170826288
2025-08-31,GM,Consumer Discretionary,Consumer Discretionary,1.0603248872976123,3,1.3469268897623405,-0.4133682601156541,-1.6742120273166947
2025-08-31,FE,Utilities,Utilities,1.0586937109869319,1,1.4114420555553397,-0.530423651229303,-1.5895660394979425
2025-08-31,CHRW,Industrials,Industrials,0.9766685936668426,2,1.737069824018856,-0.3502126330963161,-0.022346129373960865
2025-08-31,ABX.TO,Materials,Materials,0.9598011604315014,1,1.5781104386590923,-0.6619834489850269,-0.7266579351652575
2025-08-31,ABBV,Health Care,Health Care,0.9500179857634756,3,1.3641417078269709,-0.27763202406004595,-0.9352968293965117
2025-08-31,BP.L,Energy,Energy,0.9440671536030816,2,0.9721121594499268,1.2387217829296255,-0.5652775067360024
2025-08-31,DPLM.L,Industrials,Industrials,0.9410547634704819,3,1.1747654330248138,-0.19862704851839516,-1.379604566796363
2025-08-31,FRES.L,Materials,Materials,0.9255997328869836,2,1.4251650377860556,0.20362528950613076,-0.14887826157062037
2025-08-31,AHT.L,Industrials,Industrials,0.9195206251140595,4,1.214152571078688,0.11647617973761415,-0.8386692325966191
2025-08-31,GOOGL,Communication Services,Communication Services,0.8745262955749418,1,0.7317050527376769,1.7243524688777156,-0.45316385078396254
2025-08-31,PHNX.L,Financials,Financials,0.8532972962400618,2,1.025300769990186,-0.3441961702700077,-1.5347803414997585
2025-08-31,AAPL,Information Technology,Information Technology,0.8011164982145458,2,0.7860643596755382,0.7569280271712917,-0.8904613848748224
2025-08-31,JNJ,Health Care,Health Care,0.7835169587215134,4,0.9266674845289254,-0.2109804633475854,-1.348562803368376
2025-08-31,CMI,Industrials,Industrials,0.7570812289763696,5,1.1874631764261905,-0.3339959384233044,-0.5570125540265813
2025-08-31,HAS,Consumer Discretionary,Consumer Discretionary,0.7311710196309599,4,1.0497095278331956,-0.5115516978220849,-1.0182782124772978
2025-08-31,CABK.MC,Financials,Financials,0.6816693729278785,3,1.2182082106620407,-0.5838624865341452,-0.33758471918741606
2025-08-31,WDC,Information Technology,Information Technology,0.681458129340441,3,1.2708857374499223,-0.6281909404803205,-0.22282437483275916
2025-08-31,GOOG,Communication Services,Communication Services,0.6660911717028294,2,0.7379896741173742,0.7849012459467649,-0.3315855902152593
2025-08-31,VTR,Real Estate,Real Estate,0.6536393776463663,1,0.475236951984447,-0.44785469115753007,-2.29034072343602
2025-08-31,ULVR.L,Consumer Staples,Consumer Staples,0.6345526414525073,2,0.25315830976363385,1.685350153807315,-0.7279381241643202
2025-08-31,EVRG,Utilities,Utilities,0.6315541350491914,2,1.0000396226056485,-0.532720402385958,-0.6903722098149696
2025-08-31,NEM,Materials,Materials,0.6309168313427712,3,1.2290649386150916,-0.5849982683577173,-0.05238760922629918
2025-08-31,BATS.L,Consumer Staples,Consumer Staples,0.5341954979960798,3,0.3639057980838339,2.1725189618709457,0.5932588661420485
2025-08-31,SPG,Real Estate,Real Estate,0.5272302156650577,2,0.9543651250174223,-0.19578933049192182,0.03115496623505662
2025-08-31,BK,Financials,Financials,0.4243822831625648,4,0.7931201631613406,-0.5285587738582689,-0.27110970018707137
2025-08-31,CFG,Financials,Financials,0.35868219568468546,5,0.8219086877210097,-0.5565966368406963,0.11571844789890531
2025-08-31,AEP,Utilities,Utilities,0.33671594868182286,3,0.46421332788921676,-0.43417783222447864,-0.7251175919659426
2025-09-30,HSBA.L,Financials,Financials,2.2330843261304443,1,2.3347002891082917,3.672368701362376,-0.4889520619649707
2025-09-30,RR.L,Industrials,Industrials,1.5174722216381316,1,1.1474045503044386,4.256478190145,0.11133073286765861
2025-09-30,GSK.L,Health Care,Health Care,1.290508092623531,1,1.2977669460082606,1.6587938346797684,-0.9004457904131049
2025-09-30,SPG,Real Estate,Real Estate,1.2857818578657998,1,1.7881668460318338,-0.18378915278687352,-1.2481979040203721
2025-09-30,GOOGL,Communication Services,Communication Services,1.2394656528642396,1,1.1321902601413032,1.8891496036546476,-0.9116078802426408
2025-09-30,BA.L,Industrials,Industrials,1.21209551505765,2,1.4541391786538778,1.2419280490835143,-0.45613199024310325
2025-09-30,WELL,Real Estate,Real Estate,1.1823743859535054,2,1.410088662925564,0.16973053192835888,-1.5118754090624764
2025-09-30,MPC,Energy,Energy,1.1564993079041292,1,1.458911393463529,-0.4679550043701138,-1.873717363500173
2025-09-30,NSC,Industrials,Industrials,1.1485005107744095,3,1.5394926136764084,-0.3422280495827842,-1.466252762425607
2025-09-30,TJX,Consumer Discretionary,Consumer Discretionary,1.14582692963367,1,1.6068523512690924,-0.3221115436757099,-1.2306891380367835
2025-09-30,RKT.L,Consumer Discretionary,Consumer Discretionary,1.1244290451756553,2,0.5075676179214849,2.4119418074855745,-1.6875005646282475
2025-09-30,INFO,Industrials,Industrials,1.0289975466168693,4,1.2617871591156398,-0.42337232100768474,-1.782998576745112
2025-09-30,GOOG,Communication Services,Communication Services,0.9897007074414649,2,1.1317797617224212,0.9070342606724762,-0.6461299913675843
2025-09-30,ABBV,Health Care,Health Care,0.9303999381802248,2,1.3418174851943352,-0.25373607554245686,-0.8802833108605751
2025-09-30,WMT,Consumer Staples,Consumer Staples,0.9260100827728861,1,1.334151742586408,-0.3964105712783311,-1.0240057573835377
2025-09-30,FE,Utilities,Utilities,0.9096758274431639,1,1.1139197154315705,-0.5040557272021758,-1.710675718123284
2025-09-30,VLO,Energy,Energy,0.89362819563067,2,1.5890616954978785,-0.45055432532963413,-0.15151021698934872
2025-09-30,NKTR,Health Care,Health Care,0.8820516309027251,3,2.6934173139013597,-0.4489339126135213,3.221059874576931
2025-09-30,STX,Information Technology,Information Technology,0.8248511634790022,1,1.421718291237561,-0.5989995341684172,-0.4581004778507456
2025-09-30,EVRG,Utilities,Utilities,0.822577961117523,2,1.4004595395168324,-0.5060018687472676,-0.4175130557843858
2025-09-30,WDC,Information Technology,Information Technology,0.8212693851649545,2,1.480615777048377,-0.5876718431346564,-0.2521714378142984
2025-09-30,TPR,Consumer Discretionary,Consumer Discretionary,0.7395423870773529,3,1.5134510801288903,-0.4249009975051505,0.4177403074947561
2025-09-30,AAL.L,Materials,Materials,0.7126240941631693,1,0.5433247997944826,1.3565697841318811,-0.5765762873005182
2025-09-30,GLEN.L,Materials,Materials,0.7099485273882961,2,0.4498205456829569,1.8729680089942353,-0.32731299089837446
2025-09-30,SRE,Utilities,Utilities,0.7028530913881179,3,1.1925061268096204,-0.4246046430717243,-0.3613517195834527
2025-09-30,CAT,Industrials,Industrials,0.7002286732456806,5,1.0846835516911442,-0.23640007503282642,-0.4834927861877976
2025-09-30,FRES.L,Materials,Materials,0.6865537552131661,3,1.012493699496583,0.2811680984529047,-0.11411957912317709
2025-09-30,M,Consumer Discretionary,Consumer Discretionary,0.6741710526710603,4,1.7164375791002848,-0.4821119280627843,1.2963455458827686
2025-09-30,RY.TO,Financials,Financials,0.6543420473910232,2,0.9052363112344284,-0.47699643780689444,-1.032997741058725
2025-09-30,AZN.L,Health Care,Health Care,0.6282363660385605,4,-0.1657744881507387,3.6952358885225514,0.05673059387753289
2025-09-30,MNST,Consumer Staples,Consumer Staples,0.5812771888767666,2,1.1387399188104563,-0.6113856040840432,-0.10155179203650715
2025-09-30,SBRY.L,Consumer Staples,Consumer Staples,0.564697156546641,3,1.3838879451499697,-0.3649667067068836,0.9632113460098204
2025-09-30,JPM,Financials,Financials,0.49967208273375086,3,0.5740347346338985,-0.11531009051588616,-0.891566300282945
2025-09-30,STAN.L,Financials,Financials,0.47084118207136255,4,0.6850808515386553,0.49163478422355283,0.19267142848270616
2025-09-30,PRU.L,Financials,Financials,0.44426284578483033,5,0.6295164679222427,0.3958345621756594,0.06306973701823587
2025-09-30,GLW,Information Technology,Information Technology,0.41804079693668206,3,0.8711645488146638,-0.6097139780259713,-0.08642431626539059
2025-10-31,NG.L,Utilities,Utilities,1.8694535105671828,1,1.8615922589322815,2.835666152728535,-0.9268246233105335
2025-10-31,NXT.L,Consumer Discretionary,Consumer Discretionary,1.7789604804364312,1,2.1613807893117523,0.9298917781882561,-1.4807682560586428
2025-10-31,RIO.L,Materials,Materials,1.7725444587216201,1,2.0771341159985135,1.522749067738412,-1.1085708778741488
2025-10-31,RKT.L,Consumer Discretionary,Consumer Discretionary,1.7637346145330113,2,1.4154355243574714,2.560602303130044,-2.011764196462599
2025-10-31,SHEL.L,Energy,Energy,1.5731458089821453,1,1.505272328201929,2.443119676779694,-0.9067923835252455
2025-10-31,SSE.L,Industrials,Industrials,1.5070078048838607,1,1.9585721480422755,0.4331579964690568,-1.2261645838234203
2025-10-31,LAND.L,Real Estate,Real Estate,1.2785291345677545,1,0.9811549713425373,2.7294756835580922,-0.7197050752530691
2025-10-31,SMIN.L,Industrials,Industrials,1.2691871444571736,2,1.7889168647764082,-0.04643897987484648,-1.0256241078314898
2025-10-31,TD.TO,Financials,Financials,1.2519218494128919,1,1.796815193900067,-0.4143530549851322,-1.2835167203493905
2025-10-31,GSK.L,Health Care,Health Care,1.2019040873927807,1,1.1387726644597949,1.961076152145872,-0.632126291438647
2025-10-31,LLOY.L,Financials,Financials,1.1813615564350857,2,1.5797563235997683,1.2557974088710584,0.08825859749493452
2025-10-31,ULVR.L,Consumer Staples,Consumer Staples,1.1640168198575485,1,1.2227354375139723,1.34072663059744,-0.8111511561483848
2025-10-31,AZN.L,Health Care,Health Care,1.1406118339190354,2,0.39202152612614527,3.5999506655002294,-0.9270439257165117
2025-10-31,ENGI.PA,Utilities,Utilities,1.1367496537559476,2,1.5125938835209853,-0.5216732620693256,-1.6676398802861074
2025-10-31,PHNX.L,Financials,Financials,1.1124511568076259,3,1.7557537076831613,-0.3170034720678182,-0.6119981330564638
2025-10-31,STAN.L,Financials,Financials,1.0769854607903833,4,1.3596022581604095,0.6775244726311898,-0.6285960568394982
2025-10-31,AMD,Information Technology,Information Technology,1.0709219693220393,1,1.51331626923321,1.0024110124585084,0.18774997354794112
2025-10-31,GLEN.L,Materials,Materials,1.0131083927075524,2,0.6494745453202455,2.130694572680399,-0.9864237548966257
2025-10-31,MU,Information Technology,Information Technology,1.0084779779632949,2,1.663785994995948,-0.24946267568276276,-0.30049458051139344
2025-10-31,GOOGL,Communication Services,Communication Services,0.9594397830480912,1,1.101271195360623,1.8665829073386746,0.3731975781800881
2025-10-31,ENI.MI,Energy,Energy,0.9498400294468696,2,1.6840421859994184,-0.4926720179194023,-0.18974560715549593
2025-10-31,MNG.L,Financials,Financials,0.9084486876441782,5,1.2028532314160916,-0.2753965887485735,-1.2090803327211894
2025-10-31,AMZN,Consumer Discretionary,Consumer Discretionary,0.8926403745538154,3,0.845449794993789,2.816656972146716,0.8898044843590057
2025-10-31,GOOG,Communication Services,Communication Services,0.821576389389612,2,1.1597026803122608,0.8844475816267295,0.2556736756154513
2025-10-31,UU.L,Utilities,Utilities,0.6596585468262977,3,0.6130933972112864,0.18324624957482194,-1.2757662929228073
2025-10-31,SBRY.L,Consumer Staples,Consumer Staples,0.6497794237608172,2,0.9504150363300756,-0.3675775551460195,-0.7652295649598786
2025-10-31,LLY,Health Care,Health Care,0.6437160734552654,3,1.0217747295046853,-0.013249793312094442,-0.16650597207436554
2025-10-31,TSCO.L,Consumer Staples,Consumer Staples,0.6414362166555985,3,0.5173168648377406,0.4680809445894337,-1.1871495441753368
2025-10-31,DPLM.L,Industrials,Industrials,0.6361114235491903,3,0.6389766066237615,-0.13619355312022222,-1.3998208509948888
2025-10-31,PLD,Real Estate,Real Estate,0.6338553798404334,2,0.9134243982693137,-0.01015028591993378,-0.43915399031415997
2025-10-31,INCY,Health Care,Health Care,0.6182813827655811,4,1.0073273078919402,-0.4189033459825115,-0.4883283361345964
2025-10-31,AAL.L,Materials,Materials,0.5984336433230661,3,0.33021066165024515,1.4468768747023615,-0.554659356962234
2025-10-31,IMI.L,Industrials,Industrials,0.5891657052468302,4,0.7520773941654175,-0.16268669900795962,-0.852283042745858
2025-10-31,CAT,Industrials,Industrials,0.5789938695074668,5,1.074601161182346,-0.1821877123419182,0.14664642366778627
2025-10-31,CSCO,Information Technology,Information Technology,0.5166988105583814,3,0.6337280039081649,-0.6149064076711221,-1.297216448738535
2025-10-31,ROST,Consumer Discretionary,Consumer Discretionary,0.4762624413220181,4,0.6174242253898174,-0.4253942145398504,-0.9544337449804887
2025-11-30,BATS.L,Consumer Staples,Consumer Staples,1.7480252467086055,1,2.0373734380609907,2.1729886987149754,-0.45501722064508104
2025-11-30,ENGI.PA,Utilities,Utilities,1.5263703723832012,1,2.299219298306719,-0.5025931333492936,-1.2367871003451436
2025-11-30,WELL,Real Estate,Real Estate,1.402720763111381,1,2.0888188342471476,0.24647630793530387,-0.5006710048801577
2025-11-30,AZN.L,Health Care,Health Care,1.3828125085439384,1,0.9003009509478761,3.458932285913545,-0.7542274039625197
2025-11-30,LLY,Health Care,Health Care,1.3788236924944943,2,2.086313301366364,0.18931161862052126,-0.4458669397528586
2025-11-30,STAN.L,Financials,Financials,1.3763526370582524,1,2.095432744644162,0.46347845181626207,-0.1319864995425148
2025-11-30,FTI,Energy,Energy,1.3134144811284123,1,2.1604871012777127,-0.47031311114666513,-0.5559242129555882
2025-11-30,AAPL,Information Technology,Information Technology,1.1220808166960563,1,1.1836121383409828,0.4607771590399007,-1.5987905094174328
2025-11-30,HSBA.L,Financials,Financials,1.006260110907327,2,0.2399552827031054,3.6334990520121004,-0.677935654415218
