,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
1201,2025-11-10,1000000,1239246.6513,1461630.6263,41135.403200000146,1502766.0295,502766.02949999995,0.502766
1202,2025-11-11,1000000,1239246.6513,1477365.2483,41135.403200000146,1518500.6515000002,518500.65150000015,0.518501
1203,2025-11-12,1000000,1239246.6513,1480732.8823,41135.403200000146,1521868.2855,521868.2855,0.521868
1204,2025-11-13,1000000,1239246.6513,1471561.884,41135.403200000146,1512697.2872000001,512697.28720000014,0.512697
1205,2025-11-14,1000000,1239246.6513,1468195.7371,41135.403200000146,1509331.1403,509331.1403000001,0.509331
1206,2025-11-17,1000000,1239246.6513,1474608.8367,41135.403200000146,1515744.2399000002,515744.23990000016,0.515744
1207,2025-11-18,1000000,1239246.6513,1478785.2877,41135.403200000146,1519920.6909,519920.69090000005,0.519921
1208,2025-11-19,1000000,1239246.6513,1462807.4024,41135.403200000146,1503942.8056,503942.8056000001,0.503943
1209,2025-11-20,1000000,1239246.6513,1457209.0725,41135.403200000146,1498344.4757,498344.47570000007,0.498344
1210,2025-11-21,1000000,1239246.6513,1472627.2884,41135.403200000146,1513762.6916,513762.6916,0.513763
1211,2025-11-24,1000000,1239246.6513,1477795.0696,41135.403200000146,1518930.4728,518930.4728000001,0.51893
1212,2025-11-25,1000000,1239246.6513,1488816.3126,41135.403200000146,1529951.7158000001,529951.7158000001,0.529952
1213,2025-11-26,1000000,1239246.6513,1500964.394,41135.403200000146,1542099.7972000001,542099.7972000001,0.5421
1214,2025-11-27,1000000,1239246.6513,1503182.7669,41135.403200000146,1544318.1701,544318.1701,0.544318
1215,2025-11-28,1000000,1239246.6513,1506609.741,41135.403200000146,1547745.1442,547745.1442,0.547745
1216,2025-12-01,1000000,1239246.6513,1481906.3398,41135.403200000146,1523041.743,523041.743,0.523042
1217,2025-12-02,1000000,1281018.6189,1485992.4043,25476.00890000012,1511468.4132,511468.41320000007,0.511468
1218,2025-12-03,1000000,1281018.6189,1480649.2636,25476.00890000012,1506125.2725,506125.27249999996,0.506125
1219,2025-12-04,1000000,1281018.6189,1476619.3017,25476.00890000012,1502095.3106,502095.31059999997,0.502095
